,Residence,Age,Class_Time,Class_Rating,Class_Medium,Self_Study_Time,Fitness_Time,Sleep_Time,Social_Media_Time,Social_Media_Platform,TV_Time,Meals_Number,Weight_Change,Health_Issue,Stress_Busters,Time_Utilized,Miss,More_Social_connection,Total_studying_time,Total_resting_time
1045,Delhi-NCR,15,3,Excellent,Smartphone,4,2,9,0,Whatsapp,0,3,0,NO,REST,YES,SCHOOL/WORK,YES,7,11
1046,Delhi-NCR,20,4,Excellent,Smartphone,3,1,8,1,Whatsapp,1,4,2,NO,SOCIALIZE,YES,BEING OUTSIDE,NO,7,11
1047,Outside Delhi-NCR,20,2,Excellent,Smartphone,3,1,8,1,Others,2,1,0,NO,REST,YES,SCHOOL/WORK,YES,5,12
1048,Delhi-NCR,20,4,Excellent,Smartphone,2,1,6,2,Whatsapp,0,4,2,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,NO,6,9
1049,Outside Delhi-NCR,15,1,Excellent,Laptop/Desktop,1,1,9,3,Youtube,1,4,0,NO,MUSIC,YES,SCHOOL/WORK,YES,2,14
1050,Outside Delhi-NCR,25,0,Excellent,Laptop/Desktop,2,1,9,2,Instagram,2,2,2,NO,REST,YES,SCHOOL/WORK,YES,2,14
1051,Delhi-NCR,15,4,Excellent,Smartphone,3,0,9,2,Youtube,3,3,2,NO,MUSIC,YES,SCHOOL/WORK,YES,7,14
1052,Outside Delhi-NCR,15,4,Excellent,Smartphone,2,2,6,1,Youtube,1,1,1,NO,MUSIC,YES,SOCIALIZE,YES,6,10
1053,Delhi-NCR,25,4,Excellent,Laptop/Desktop,4,2,6,4,Youtube,0,4,0,NO,ONLINE ACTIVITIES,YES,TRAVELLING,YES,8,12
1054,Outside Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,0,8,0,Whatsapp,3,3,0,YES,REST,YES,SOCIALIZE,YES,6,11
1055,Delhi-NCR,20,4,Excellent,Smartphone,2,2,8,5,Instagram,1,2,1,YES,EXERCISE,NO,SCHOOL/WORK,YES,6,14
1056,Delhi-NCR,15,2,Excellent,Smartphone,1,3,9,3,Youtube,2,4,0,NO,READING,NO,BEING OUTSIDE,YES,3,14
1057,Outside Delhi-NCR,20,1,Excellent,Laptop/Desktop,2,0,8,1,Whatsapp,0,3,2,NO,EXERCISE,NO,SCHOOL/WORK,YES,3,9
1058,Outside Delhi-NCR,20,2,Excellent,Smartphone,3,1,8,1,Others,2,1,0,NO,REST,YES,SCHOOL/WORK,YES,5,12
1059,Delhi-NCR,15,1,Excellent,Smartphone,1,1,9,0,Whatsapp,2,3,0,NO,SOCIALIZE,YES,SOCIALIZE,YES,2,12
1060,Outside Delhi-NCR,15,3,Excellent,Smartphone,2,0,9,1,Youtube,1,2,2,NO,MUSIC,NO,SCHOOL/WORK,YES,5,11
1061,Delhi-NCR,20,4,Excellent,Smartphone,2,0,8,0,Youtube,1,3,2,NO,SOCIALIZE,NO,SCHOOL/WORK,YES,6,9
1062,Delhi-NCR,15,4,Excellent,Tablet,1,0,7,4,Youtube,0,2,0,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,5,11
1063,Delhi-NCR,15,4,Excellent,Smartphone,3,2,9,1,Others,1,4,0,NO,REST,YES,SOCIALIZE,YES,7,13
1064,Outside Delhi-NCR,15,0,Excellent,Smartphone,3,1,8,1,Whatsapp,2,2,0,NO,READING,YES,SCHOOL/WORK,YES,3,12
1065,Delhi-NCR,30,3,Excellent,Laptop/Desktop,2,2,7,1,Instagram,0,3,1,YES,MUSIC,YES,TRAVELLING,YES,5,10
1066,Outside Delhi-NCR,15,2,Excellent,Smartphone,2,1,8,3,Whatsapp,1,3,0,NO,REST,NO,SCHOOL/WORK,YES,4,13
1067,Delhi-NCR,20,3,Excellent,Laptop/Desktop,2,1,7,5,Whatsapp,2,3,2,NO,READING,NO,SCHOOL/WORK,YES,5,14
1068,Outside Delhi-NCR,20,4,Excellent,Smartphone,4,0,9,1,Youtube,0,2,0,NO,ONLINE ACTIVITIES,NO,SOCIALIZE,NO,8,10
1069,Outside Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,1,7,3,Youtube,1,3,0,NO,READING,YES,TRAVELLING,YES,8,12
1070,Outside Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,0,8,3,Others,0,3,0,NO,INDOOR ACTIVITIES,YES,TRAVELLING,YES,8,11
1071,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,9,2,Instagram,2,3,2,NO,SOCIALIZE,NO,SCHOOL/WORK,YES,6,14
1072,Delhi-NCR,15,2,Excellent,Smartphone,2,1,9,2,Others,1,3,0,NO,ONLINE ACTIVITIES,YES,SCHOOL/WORK,NO,4,13
1073,Delhi-NCR,15,4,Excellent,Tablet,2,1,9,1,Whatsapp,1,3,0,NO,ONLINE ACTIVITIES,YES,SOCIALIZE,YES,6,12
1074,Outside Delhi-NCR,15,4,Excellent,Laptop/Desktop,2,0,9,3,Youtube,0,4,2,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,6,12
1075,Delhi-NCR,15,3,Excellent,Smartphone,4,2,9,0,Whatsapp,0,3,0,NO,REST,YES,SCHOOL/WORK,YES,7,11
1076,Outside Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,2,6,5,Others,3,3,2,NO,SOCIALIZE,YES,SCHOOL/WORK,YES,8,14
1077,Outside Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,2,7,2,Instagram,1,3,0,NO,EXERCISE,YES,TRAVELLING,YES,6,12
1078,Delhi-NCR,20,4,Excellent,Laptop/Desktop,1,1,8,1,Instagram,1,4,1,NO,MUSIC,YES,SOCIALIZE,YES,5,11
1079,Delhi-NCR,15,4,Excellent,Tablet,2,0,8,1,Youtube,2,3,0,NO,INDOOR ACTIVITIES,NO,ALL,YES,6,11
1080,Delhi-NCR,20,0,Excellent,Laptop/Desktop,4,1,7,4,Youtube,2,3,2,YES,ONLINE ACTIVITIES,NO,TRAVELLING,YES,4,14
1081,Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,2,8,5,Instagram,3,3,0,NO,REST,NO,TRAVELLING,YES,8,14
1082,Delhi-NCR,20,4,Excellent,Smartphone,2,2,8,5,Instagram,1,2,1,YES,EXERCISE,NO,SCHOOL/WORK,YES,6,14
1083,Outside Delhi-NCR,20,2,Excellent,Smartphone,2,1,8,2,Instagram,3,3,1,NO,REST,YES,SOCIALIZE,YES,4,14
1084,Outside Delhi-NCR,15,2,Excellent,Smartphone,2,1,6,5,Instagram,3,4,0,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,4,14
1085,Outside Delhi-NCR,15,3,Excellent,Laptop/Desktop,2,0,8,1,Whatsapp,1,1,0,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,5,10
1086,Delhi-NCR,15,2,Excellent,Smartphone,2,1,9,1,Youtube,1,4,2,NO,READING,YES,SCHOOL/WORK,YES,4,12
1087,Delhi-NCR,25,1,Excellent,Smartphone,4,0,7,2,Others,2,2,2,NO,EXERCISE,NO,SCHOOL/WORK,NO,5,11
1088,Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,0,6,2,Others,1,2,1,NO,MUSIC,YES,BEING OUTSIDE,YES,8,9
1089,Outside Delhi-NCR,15,4,Excellent,Tablet,4,1,8,1,Youtube,0,2,1,NO,MUSIC,YES,SOCIALIZE,NO,8,10
1090,Outside Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,2,6,5,Others,3,3,2,NO,SOCIALIZE,YES,SCHOOL/WORK,YES,8,14
1091,Outside Delhi-NCR,15,4,Excellent,Smartphone,4,0,6,1,Youtube,2,2,2,NO,MUSIC,YES,SOCIALIZE,YES,8,9
1092,Outside Delhi-NCR,15,1,Excellent,Smartphone,2,1,8,1,Whatsapp,2,2,0,NO,REST,NO,SCHOOL/WORK,YES,3,12
1093,Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,0,8,2,Youtube,0,2,0,NO,MUSIC,YES,TRAVELLING,NO,8,10
1094,Outside Delhi-NCR,15,4,Excellent,Laptop/Desktop,1,2,7,1,Whatsapp,1,4,0,NO,REST,YES,BEING OUTSIDE,YES,5,11
1095,Outside Delhi-NCR,20,4,Excellent,Any Gadget,3,1,8,5,Youtube,3,3,0,NO,MUSIC,NO,BEING OUTSIDE,NO,7,14
1096,Delhi-NCR,20,3,Excellent,Smartphone,0,1,6,4,Others,1,3,2,NO,MUSIC,YES,SCHOOL/WORK,NO,3,12
1097,Delhi-NCR,20,4,Excellent,Smartphone,2,0,8,0,Youtube,1,3,2,NO,SOCIALIZE,NO,SCHOOL/WORK,YES,6,9
1098,Delhi-NCR,20,3,Excellent,Smartphone,0,1,6,4,Others,1,3,2,NO,MUSIC,YES,SCHOOL/WORK,NO,3,12
1099,Outside Delhi-NCR,30,3,Excellent,Laptop/Desktop,4,1,9,2,Youtube,0,3,2,NO,MUSIC,YES,TRAVELLING,YES,7,12
1100,Delhi-NCR,20,4,Excellent,Smartphone,2,2,8,5,Instagram,1,2,1,YES,EXERCISE,NO,SCHOOL/WORK,YES,6,14
1101,Outside Delhi-NCR,25,3,Excellent,Laptop/Desktop,4,0,6,1,Youtube,0,2,2,NO,ONLINE ACTIVITIES,NO,SCHOOL/WORK,YES,7,8
1102,Delhi-NCR,15,1,Excellent,Smartphone,3,1,6,1,Youtube,1,1,2,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,4,9
1103,Delhi-NCR,15,4,Excellent,Smartphone,2,0,9,1,Whatsapp,0,3,2,NO,REST,YES,SCHOOL/WORK,YES,6,10
1104,Outside Delhi-NCR,20,1,Excellent,Laptop/Desktop,3,1,9,3,Youtube,2,4,2,NO,READING,YES,SCHOOL/WORK,YES,4,14
1105,Delhi-NCR,15,4,Excellent,Smartphone,2,0,9,1,Whatsapp,2,2,2,NO,REST,YES,SOCIALIZE,YES,6,12
1106,Delhi-NCR,15,4,Excellent,Smartphone,4,1,6,3,Youtube,2,3,2,NO,REST,YES,SOCIALIZE,YES,8,12
1107,Delhi-NCR,15,2,Excellent,Smartphone,2,1,9,1,Youtube,1,4,2,NO,READING,YES,SCHOOL/WORK,YES,4,12
1108,Delhi-NCR,15,3,Excellent,Laptop/Desktop,4,2,9,3,Others,3,3,1,NO,MUSIC,YES,SOCIALIZE,YES,7,14
1109,Outside Delhi-NCR,30,4,Excellent,Laptop/Desktop,4,1,7,5,Others,2,3,2,NO,MUSIC,YES,SCHOOL/WORK,YES,8,14
1110,Outside Delhi-NCR,25,0,Excellent,Laptop/Desktop,3,1,8,3,Instagram,0,3,1,NO,INDOOR ACTIVITIES,YES,TRAVELLING,NO,3,12
1111,Outside Delhi-NCR,30,2,Excellent,Smartphone,0,0,9,1,Whatsapp,3,4,2,NO,REST,NO,BEING OUTSIDE,NO,2,13
1112,Outside Delhi-NCR,15,4,Excellent,Smartphone,2,2,6,1,Youtube,1,1,1,NO,MUSIC,YES,SOCIALIZE,YES,6,10
1113,Delhi-NCR,20,1,Excellent,Laptop/Desktop,0,1,7,2,Instagram,0,3,1,NO,ONLINE ACTIVITIES,YES,BEING OUTSIDE,NO,2,10
1114,Delhi-NCR,20,4,Excellent,Smartphone,4,1,7,2,Youtube,1,4,0,NO,ONLINE ACTIVITIES,YES,BEING OUTSIDE,YES,8,11
1115,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,7,3,Youtube,1,3,2,NO,SOCIALIZE,YES,TRAVELLING,YES,6,12
1116,Delhi-NCR,20,4,Excellent,Smartphone,3,1,8,1,Whatsapp,1,4,2,NO,SOCIALIZE,YES,BEING OUTSIDE,NO,7,11
1117,Delhi-NCR,30,4,Excellent,Laptop/Desktop,4,0,6,5,Whatsapp,1,2,2,NO,ONLINE ACTIVITIES,YES,BEING OUTSIDE,YES,8,12
1118,Delhi-NCR,25,1,Excellent,Laptop/Desktop,1,2,7,2,Youtube,0,3,2,NO,MUSIC,YES,SOCIALIZE,YES,2,11
1119,Delhi-NCR,15,1,Excellent,Laptop/Desktop,3,2,8,2,Youtube,1,4,0,NO,READING,YES,SOCIALIZE,YES,4,13
1120,Delhi-NCR,15,4,Excellent,Smartphone,3,0,9,2,Youtube,3,3,2,NO,MUSIC,YES,SCHOOL/WORK,YES,7,14
1121,Delhi-NCR,25,3,Excellent,Smartphone,1,0,6,2,Whatsapp,3,3,2,NO,MUSIC,NO,SOCIALIZE,YES,4,11
1122,Delhi-NCR,15,4,Excellent,Smartphone,2,1,7,0,Youtube,0,2,0,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,6,8
1123,Delhi-NCR,15,4,Excellent,Laptop/Desktop,2,1,9,1,Whatsapp,3,4,2,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,6,14
1124,Delhi-NCR,15,4,Excellent,Smartphone,2,1,6,1,Whatsapp,1,2,2,NO,MUSIC,YES,SCHOOL/WORK,YES,6,9
1125,Outside Delhi-NCR,20,2,Excellent,Laptop/Desktop,3,1,8,2,Youtube,1,3,2,YES,READING,YES,SCHOOL/WORK,YES,5,12
1126,Delhi-NCR,25,2,Excellent,Smartphone,4,0,7,4,Instagram,1,4,0,NO,EXERCISE,NO,TRAVELLING,YES,6,12
1127,Delhi-NCR,25,2,Excellent,Laptop/Desktop,4,1,6,1,Whatsapp,0,4,0,NO,MUSIC,YES,TRAVELLING,YES,6,8
1128,Delhi-NCR,15,4,Excellent,Smartphone,3,1,8,2,Youtube,1,2,0,NO,READING,YES,SCHOOL/WORK,YES,7,12
1129,Delhi-NCR,15,4,Excellent,Tablet,2,1,6,1,Youtube,2,3,1,NO,EXERCISE,YES,SOCIALIZE,YES,6,10
1130,Delhi-NCR,25,4,Excellent,Smartphone,4,1,8,2,Whatsapp,0,3,0,NO,REST,YES,SCHOOL/WORK,NO,8,11
1131,Delhi-NCR,15,2,Excellent,Laptop/Desktop,1,1,6,1,Youtube,1,2,2,NO,REST,YES,SCHOOL/WORK,YES,3,9
1132,Delhi-NCR,30,0,Excellent,Smartphone,2,0,8,2,Youtube,2,3,2,NO,REST,NO,TRAVELLING,YES,2,12
1133,Outside Delhi-NCR,15,3,Excellent,Smartphone,2,0,9,1,Youtube,1,2,2,NO,MUSIC,NO,SCHOOL/WORK,YES,5,11
1134,Delhi-NCR,30,3,Excellent,Laptop/Desktop,3,1,7,1,Whatsapp,1,3,2,NO,REST,NO,SCHOOL/WORK,NO,6,10
1135,Outside Delhi-NCR,25,0,Excellent,Laptop/Desktop,4,1,7,3,Instagram,0,3,0,NO,MUSIC,NO,TRAVELLING,YES,4,11
1136,Outside Delhi-NCR,20,1,Excellent,Smartphone,2,1,8,1,Others,0,2,2,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,3,10
1137,Delhi-NCR,25,3,Excellent,Laptop/Desktop,3,0,7,2,Others,0,3,2,NO,INDOOR ACTIVITIES,NO,TRAVELLING,YES,6,9
1138,Outside Delhi-NCR,20,4,Excellent,Smartphone,2,1,8,2,Instagram,0,4,2,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,6,11
1139,Delhi-NCR,20,2,Excellent,Smartphone,2,1,9,2,Youtube,1,2,2,NO,REST,YES,SCHOOL/WORK,YES,4,13
1140,Delhi-NCR,15,4,Excellent,Smartphone,4,1,6,3,Youtube,2,3,2,NO,REST,YES,SOCIALIZE,YES,8,12
1141,Delhi-NCR,20,4,Excellent,Smartphone,4,1,7,2,Whatsapp,1,2,2,NO,MUSIC,YES,SOCIALIZE,YES,8,11
1142,Outside Delhi-NCR,20,3,Excellent,Laptop/Desktop,4,0,8,2,Youtube,0,3,2,NO,INDOOR ACTIVITIES,YES,TRAVELLING,YES,7,10
1143,Delhi-NCR,15,3,Excellent,Smartphone,3,1,8,1,Whatsapp,0,2,0,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,6,10
1144,Delhi-NCR,30,3,Excellent,Laptop/Desktop,2,1,8,2,Instagram,0,4,1,YES,ONLINE ACTIVITIES,NO,TRAVELLING,NO,5,11
1145,Delhi-NCR,30,3,Excellent,Laptop/Desktop,2,1,8,2,Instagram,0,4,1,YES,ONLINE ACTIVITIES,NO,TRAVELLING,NO,5,11
1146,Outside Delhi-NCR,15,1,Excellent,Smartphone,2,1,8,1,Whatsapp,2,2,0,NO,REST,NO,SCHOOL/WORK,YES,3,12
1147,Delhi-NCR,15,4,Excellent,Smartphone,4,1,7,2,Youtube,1,4,2,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,8,11
1148,Delhi-NCR,25,4,Excellent,Smartphone,1,1,9,2,Whatsapp,0,4,1,NO,INDOOR ACTIVITIES,YES,BEING OUTSIDE,YES,5,12
1149,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,7,3,Youtube,1,3,2,NO,SOCIALIZE,YES,TRAVELLING,YES,6,12
1150,Outside Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,0,9,3,Instagram,1,2,0,NO,MUSIC,YES,SCHOOL/WORK,YES,6,13
1151,Delhi-NCR,20,1,Excellent,Smartphone,3,1,8,3,Youtube,1,4,2,NO,READING,NO,SCHOOL/WORK,YES,4,13
1152,Delhi-NCR,15,4,Excellent,Laptop/Desktop,4,1,8,0,Others,1,3,2,NO,REST,YES,SOCIALIZE,YES,8,10
1153,Delhi-NCR,15,4,Excellent,Smartphone,3,0,9,2,Youtube,3,3,2,NO,MUSIC,YES,SCHOOL/WORK,YES,7,14
1154,Delhi-NCR,25,2,Excellent,Laptop/Desktop,3,1,8,2,Instagram,1,3,1,NO,ONLINE ACTIVITIES,YES,BEING OUTSIDE,YES,5,12
1155,Delhi-NCR,25,4,Excellent,Laptop/Desktop,3,0,7,2,Whatsapp,0,3,2,NO,REST,YES,TRAVELLING,YES,7,9
1156,Outside Delhi-NCR,25,3,Excellent,Laptop/Desktop,2,1,6,1,Whatsapp,0,2,2,NO,READING,YES,BEING OUTSIDE,YES,5,8
1157,Delhi-NCR,20,4,Excellent,Smartphone,4,1,7,2,Whatsapp,1,2,2,NO,MUSIC,YES,SOCIALIZE,YES,8,11
1158,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,7,3,Youtube,1,3,2,NO,SOCIALIZE,YES,TRAVELLING,YES,6,12
1159,Outside Delhi-NCR,15,2,Excellent,Smartphone,2,1,6,5,Instagram,3,4,0,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,4,14
1160,Delhi-NCR,25,2,Excellent,Laptop/Desktop,3,0,7,2,Others,3,2,2,NO,SOCIALIZE,YES,BEING OUTSIDE,YES,5,12
1161,Outside Delhi-NCR,20,4,Excellent,Smartphone,2,1,8,2,Instagram,0,4,2,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,6,11
1162,Outside Delhi-NCR,30,1,Excellent,Laptop/Desktop,4,0,6,5,Others,3,3,2,NO,SOCIALIZE,NO,TRAVELLING,YES,5,14
1163,Delhi-NCR,25,0,Excellent,Laptop/Desktop,4,1,8,2,Whatsapp,0,2,2,YES,ONLINE ACTIVITIES,NO,TRAVELLING,YES,4,11
1164,Delhi-NCR,25,2,Excellent,Laptop/Desktop,3,1,8,2,Instagram,1,3,1,NO,ONLINE ACTIVITIES,YES,BEING OUTSIDE,YES,5,12
1165,Delhi-NCR,15,2,Excellent,Smartphone,1,1,6,2,Youtube,1,2,1,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,3,10
1166,Outside Delhi-NCR,30,3,Excellent,Laptop/Desktop,1,0,9,1,Whatsapp,0,2,0,NO,INDOOR ACTIVITIES,NO,BEING OUTSIDE,YES,4,10
1167,Delhi-NCR,20,0,Excellent,Smartphone,0,0,7,3,Youtube,2,3,2,NO,INDOOR ACTIVITIES,YES,NOTHING,YES,2,12
1168,Delhi-NCR,20,2,Excellent,Laptop/Desktop,1,0,9,1,Whatsapp,0,2,2,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,3,10
1169,Outside Delhi-NCR,15,2,Excellent,Laptop/Desktop,2,0,9,5,Youtube,0,3,2,NO,ONLINE ACTIVITIES,NO,NOTHING,YES,4,14
1170,Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,1,6,1,Instagram,0,3,0,NO,MUSIC,YES,SCHOOL/WORK,YES,8,8
1171,Outside Delhi-NCR,25,2,Excellent,Laptop/Desktop,2,1,8,2,Whatsapp,0,4,0,NO,ONLINE ACTIVITIES,YES,TRAVELLING,YES,4,11
1172,Delhi-NCR,15,4,Excellent,Smartphone,3,2,9,1,Others,1,4,0,NO,REST,YES,SOCIALIZE,YES,7,13
1173,Delhi-NCR,20,3,Excellent,Smartphone,0,1,6,4,Others,1,3,2,NO,MUSIC,YES,SCHOOL/WORK,NO,3,12
1174,Outside Delhi-NCR,25,0,Excellent,Laptop/Desktop,3,1,8,3,Instagram,0,3,1,NO,INDOOR ACTIVITIES,YES,TRAVELLING,NO,3,12
1175,Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,0,8,2,Youtube,0,2,0,NO,MUSIC,YES,TRAVELLING,NO,8,10
1176,Outside Delhi-NCR,15,4,Excellent,Any Gadget,2,1,7,1,Whatsapp,0,4,2,NO,INDOOR ACTIVITIES,YES,BEING OUTSIDE,YES,6,9
1177,Delhi-NCR,30,3,Excellent,Laptop/Desktop,2,1,8,2,Instagram,0,4,1,YES,ONLINE ACTIVITIES,NO,TRAVELLING,NO,5,11
1178,Delhi-NCR,30,4,Excellent,Laptop/Desktop,3,0,7,1,Others,0,2,0,NO,ONLINE ACTIVITIES,YES,TRAVELLING,YES,7,8
1179,Outside Delhi-NCR,30,1,Excellent,Smartphone,1,1,7,1,Whatsapp,0,4,2,NO,EXERCISE,NO,SCHOOL/WORK,YES,2,9
1180,Delhi-NCR,15,4,Excellent,Tablet,4,1,7,2,Whatsapp,0,4,0,NO,ONLINE ACTIVITIES,NO,TRAVELLING,YES,8,10
1181,Delhi-NCR,25,1,Excellent,Laptop/Desktop,1,2,7,2,Youtube,0,3,2,NO,MUSIC,YES,SOCIALIZE,YES,2,11
1182,Delhi-NCR,30,4,Excellent,Laptop/Desktop,3,0,7,1,Others,0,2,0,NO,ONLINE ACTIVITIES,YES,TRAVELLING,YES,7,8
1183,Outside Delhi-NCR,20,0,Excellent,Smartphone,1,1,9,1,Others,1,3,0,NO,EXERCISE,YES,SCHOOL/WORK,YES,2,12
1184,Delhi-NCR,25,3,Excellent,Laptop/Desktop,1,0,9,3,Others,2,1,2,NO,READING,YES,BEING OUTSIDE,NO,4,14
1185,Delhi-NCR,15,4,Excellent,Tablet,4,0,7,1,Youtube,2,4,0,NO,INDOOR ACTIVITIES,NO,SCHOOL/WORK,YES,8,10
1186,Outside Delhi-NCR,15,2,Excellent,Smartphone,2,1,8,3,Whatsapp,1,3,0,NO,REST,NO,SCHOOL/WORK,YES,4,13
1187,Outside Delhi-NCR,30,4,Excellent,Laptop/Desktop,4,1,6,1,Whatsapp,2,2,2,NO,SOCIALIZE,YES,TRAVELLING,YES,8,10
1188,Outside Delhi-NCR,30,1,Excellent,Smartphone,1,1,7,1,Whatsapp,0,4,2,NO,EXERCISE,NO,SCHOOL/WORK,YES,2,9
1189,Outside Delhi-NCR,15,4,Excellent,Smartphone,2,0,9,1,Whatsapp,0,3,2,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,6,10
1190,Delhi-NCR,15,4,Excellent,Smartphone,4,1,7,2,Youtube,1,4,2,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,8,11
1191,Outside Delhi-NCR,15,1,Excellent,Smartphone,3,1,6,4,Whatsapp,1,4,0,NO,MUSIC,YES,SCHOOL/WORK,YES,4,12
1192,Outside Delhi-NCR,15,1,Excellent,Smartphone,1,1,8,1,Youtube,2,3,2,NO,MUSIC,NO,SCHOOL/WORK,YES,2,12
1193,Delhi-NCR,30,3,Excellent,Laptop/Desktop,2,2,7,1,Instagram,0,3,1,YES,MUSIC,YES,TRAVELLING,YES,5,10
1194,Outside Delhi-NCR,15,2,Excellent,Laptop/Desktop,2,0,9,5,Youtube,0,3,2,NO,ONLINE ACTIVITIES,NO,NOTHING,YES,4,14
1195,Delhi-NCR,25,4,Excellent,Smartphone,2,1,7,3,Instagram,0,3,2,NO,MUSIC,YES,SCHOOL/WORK,YES,6,11
1196,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,9,2,Instagram,2,3,2,NO,SOCIALIZE,NO,SCHOOL/WORK,YES,6,14
1197,Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,0,8,3,Youtube,0,2,2,NO,READING,YES,SOCIALIZE,NO,8,11
1198,Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,0,8,3,Youtube,0,2,2,NO,READING,YES,SOCIALIZE,NO,8,11
1199,Delhi-NCR,25,4,Excellent,Smartphone,2,1,7,3,Instagram,0,3,2,NO,MUSIC,YES,SCHOOL/WORK,YES,6,11
1200,Outside Delhi-NCR,20,4,Excellent,Smartphone,3,3,6,5,Instagram,0,4,1,NO,EXERCISE,YES,ALL,YES,7,14
1201,Delhi-NCR,15,4,Excellent,Laptop/Desktop,2,2,8,5,Others,2,3,2,NO,ONLINE ACTIVITIES,YES,BEING OUTSIDE,YES,6,14
1202,Delhi-NCR,20,0,Excellent,Smartphone,0,2,6,1,Others,3,2,2,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,2,12
1203,Delhi-NCR,20,1,Excellent,Laptop/Desktop,0,1,7,2,Instagram,0,3,1,NO,ONLINE ACTIVITIES,YES,BEING OUTSIDE,NO,2,10
1204,Delhi-NCR,25,4,Excellent,Laptop/Desktop,4,2,6,1,Youtube,1,3,2,NO,INDOOR ACTIVITIES,YES,BEING OUTSIDE,YES,8,10
1205,Delhi-NCR,25,3,Excellent,Laptop/Desktop,3,1,8,3,Instagram,1,4,2,NO,ONLINE ACTIVITIES,NO,SOCIALIZE,NO,6,13
1206,Outside Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,1,7,3,Youtube,1,3,0,NO,READING,YES,TRAVELLING,YES,8,12
1207,Outside Delhi-NCR,30,4,Excellent,Laptop/Desktop,4,1,7,5,Others,2,3,2,NO,MUSIC,YES,SCHOOL/WORK,YES,8,14
1208,Outside Delhi-NCR,15,4,Excellent,Smartphone,1,1,8,1,Others,0,2,0,NO,ONLINE ACTIVITIES,YES,SOCIALIZE,NO,5,10
1209,Outside Delhi-NCR,15,0,Excellent,Smartphone,3,1,8,1,Whatsapp,2,2,0,NO,READING,YES,SCHOOL/WORK,YES,3,12
1210,Delhi-NCR,25,4,Excellent,Smartphone,1,1,9,2,Whatsapp,0,4,1,NO,INDOOR ACTIVITIES,YES,BEING OUTSIDE,YES,5,12
1211,Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,2,8,5,Instagram,3,3,0,NO,REST,NO,TRAVELLING,YES,8,14
1212,Outside Delhi-NCR,15,3,Excellent,Tablet,3,0,9,1,Youtube,3,3,2,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,NO,6,13
1213,Outside Delhi-NCR,15,4,Excellent,Any Gadget,2,1,7,1,Whatsapp,0,4,2,NO,INDOOR ACTIVITIES,YES,BEING OUTSIDE,YES,6,9
1214,Outside Delhi-NCR,15,4,Excellent,Any Gadget,2,1,7,1,Whatsapp,0,4,2,NO,INDOOR ACTIVITIES,YES,BEING OUTSIDE,YES,6,9
1215,Delhi-NCR,15,4,Excellent,Smartphone,4,1,6,3,Youtube,2,3,2,NO,REST,YES,SOCIALIZE,YES,8,12
1216,Delhi-NCR,30,2,Excellent,Tablet,3,1,7,5,Youtube,3,3,0,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,5,14
